Login_page,Class,Status,DOD,Last_update_date
493216,Economy/Coach,complete,1/23/2016 12:00:00 AM,
496804,Business,complete,1/23/2016 12:00:00 AM,
419188,Economy/Coach,complete,1/23/2016 12:00:00 AM,
542298,Economy/Coach,complete,1/23/2016 12:00:00 AM,
531890,Economy/Coach,complete,1/23/2016 12:00:00 AM,
452532,Economy/Coach,complete,1/23/2016 12:00:00 AM,
451739,Economy/Coach,complete,1/23/2016 12:00:00 AM,
335872,Economy/Coach,complete,1/23/2016 12:00:00 AM,
542804,Economy/Coach,complete,1/24/2016 12:00:00 AM,
543269,Economy/Coach,complete,1/24/2016 12:00:00 AM,
499980,Business,complete,1/24/2016 12:00:00 AM,
452673,Economy/Coach,complete,1/24/2016 12:00:00 AM,
181652,Economy/Coach,complete,1/24/2016 12:00:00 AM,
446952,Economy/Coach,complete,1/24/2016 12:00:00 AM,
531896,Economy/Coach,complete,1/24/2016 12:00:00 AM,
508811,Economy/Coach,complete,1/24/2016 12:00:00 AM,
204273,Economy/Coach,complete,1/24/2016 12:00:00 AM,
472275,Premium (Special) Economy,complete,1/24/2016 12:00:00 AM,
534232,Economy/Coach,complete,1/24/2016 12:00:00 AM,
181091,Economy/Coach,complete,1/24/2016 12:00:00 AM,
45321,Economy/Coach,complete,1/24/2016 12:00:00 AM,
453652,Economy/Coach,complete,1/24/2016 12:00:00 AM,
531870,Economy/Coach,complete,1/24/2016 12:00:00 AM,
531882,Business,complete,1/24/2016 12:00:00 AM,
495018,Economy/Coach,complete,1/24/2016 12:00:00 AM,
314979,Economy/Coach,complete,1/24/2016 12:00:00 AM,
478952,Economy/Coach,complete,1/24/2016 12:00:00 AM,
534234,Economy/Coach,complete,1/24/2016 12:00:00 AM,
204298,Economy/Coach,complete,1/24/2016 12:00:00 AM,
419422,Economy/Coach,complete,1/24/2016 12:00:00 AM,
452813,Business,complete,1/24/2016 12:00:00 AM,
452669,Business,complete,1/24/2016 12:00:00 AM,
419445,Economy/Coach,complete,1/24/2016 12:00:00 AM,
478807,Economy/Coach,complete,1/24/2016 12:00:00 AM,
453465,Economy/Coach,complete,1/24/2016 12:00:00 AM,
542990,Economy/Coach,complete,1/24/2016 12:00:00 AM,
499493,Business,complete,1/24/2016 12:00:00 AM,
452872,Economy/Coach,complete,1/24/2016 12:00:00 AM,
413674,Economy/Coach,complete,1/24/2016 12:00:00 AM,
452892,Economy/Coach,complete,1/24/2016 12:00:00 AM,
453654,Economy/Coach,complete,1/25/2016 12:00:00 AM,
131843,Economy/Coach,complete,1/25/2016 12:00:00 AM,
419460,Economy/Coach,complete,1/25/2016 12:00:00 AM,
454700,Economy/Coach,complete,1/25/2016 12:00:00 AM,
204158,Economy/Coach,complete,1/25/2016 12:00:00 AM,
204013,Economy/Coach,complete,1/25/2016 12:00:00 AM,
512003,Economy/Coach,complete,1/25/2016 12:00:00 AM,
181665,Economy/Coach,complete,1/25/2016 12:00:00 AM,
497472,Economy/Coach,complete,1/25/2016 12:00:00 AM,
534220,Economy/Coach,complete,1/25/2016 12:00:00 AM,
497422,Economy/Coach,complete,1/25/2016 12:00:00 AM,
204165,Economy/Coach,complete,1/25/2016 12:00:00 AM,
204137,Economy/Coach,complete,1/25/2016 12:00:00 AM,
533609,Economy/Coach,complete,1/25/2016 12:00:00 AM,
508915,Economy/Coach,complete,1/25/2016 12:00:00 AM,
164386,Economy/Coach,complete,1/25/2016 12:00:00 AM,
204123,Economy/Coach,complete,1/25/2016 12:00:00 AM,
489448,Economy/Coach,complete,1/25/2016 12:00:00 AM,
411000,Economy/Coach,complete,1/25/2016 12:00:00 AM,
495010,Economy/Coach,complete,1/25/2016 12:00:00 AM,
203151,Economy/Coach,complete,1/25/2016 12:00:00 AM,
45319,Economy/Coach,complete,1/25/2016 12:00:00 AM,
543327,Economy/Coach,complete,1/25/2016 12:00:00 AM,
543251,Economy/Coach,complete,1/25/2016 12:00:00 AM,
531889,Economy/Coach,complete,1/25/2016 12:00:00 AM,
512012,Premium (Special) Economy,complete,1/25/2016 12:00:00 AM,
164389,Economy/Coach,complete,1/25/2016 12:00:00 AM,
489461,Economy/Coach,complete,1/25/2016 12:00:00 AM,
452686,Economy/Coach,complete,1/25/2016 12:00:00 AM,
203977,Economy/Coach,complete,1/25/2016 12:00:00 AM,
512171,Economy/Coach,complete,1/25/2016 12:00:00 AM,
508835,Economy/Coach,complete,1/25/2016 12:00:00 AM,
204314,Economy/Coach,complete,1/25/2016 12:00:00 AM,
164374,Economy/Coach,complete,1/25/2016 12:00:00 AM,
164390,Economy/Coach,complete,1/25/2016 12:00:00 AM,
534176,Economy/Coach,complete,1/25/2016 12:00:00 AM,
472318,Economy/Coach,complete,1/25/2016 12:00:00 AM,
489763,Business,complete,1/25/2016 12:00:00 AM,
489371,Economy/Coach,complete,1/25/2016 12:00:00 AM,
542906,Economy/Coach,complete,1/26/2016 12:00:00 AM,
204340,Economy/Coach,complete,1/26/2016 12:00:00 AM,
204134,Economy/Coach,complete,1/26/2016 12:00:00 AM,
542987,Economy/Coach,complete,1/26/2016 12:00:00 AM,
507740,Economy/Coach,complete,1/26/2016 12:00:00 AM,
204356,Economy/Coach,complete,1/26/2016 12:00:00 AM,
512190,Economy/Coach,complete,1/26/2016 12:00:00 AM,
534192,Economy/Coach,complete,1/26/2016 12:00:00 AM,
181100,Economy/Coach,complete,1/26/2016 12:00:00 AM,
204118,Economy/Coach,complete,1/26/2016 12:00:00 AM,
217323,Economy/Coach,complete,1/26/2016 12:00:00 AM,
204332,Economy/Coach,complete,1/26/2016 12:00:00 AM,
534195,Economy/Coach,complete,1/26/2016 12:00:00 AM,
204102,Economy/Coach,complete,1/26/2016 12:00:00 AM,
493140,Economy/Coach,complete,1/26/2016 12:00:00 AM,
542911,Economy/Coach,complete,1/26/2016 12:00:00 AM,
512100,Economy/Coach,complete,1/26/2016 12:00:00 AM,
452864,Business,complete,1/26/2016 12:00:00 AM,
531887,Business,complete,1/26/2016 12:00:00 AM,
534200,Economy/Coach,complete,1/26/2016 12:00:00 AM,
169665,Economy/Coach,complete,1/26/2016 12:00:00 AM,
489418,Economy/Coach,complete,1/26/2016 12:00:00 AM,
204008,Economy/Coach,complete,1/26/2016 12:00:00 AM,
204288,Economy/Coach,complete,1/26/2016 12:00:00 AM,
486248,Economy/Coach,complete,1/26/2016 12:00:00 AM,
204125,Economy/Coach,complete,1/26/2016 12:00:00 AM,
512105,Economy/Coach,complete,1/26/2016 12:00:00 AM,
452866,Business,complete,1/26/2016 12:00:00 AM,
413571,Economy/Coach,complete,1/26/2016 12:00:00 AM,
452775,Economy/Coach,complete,1/26/2016 12:00:00 AM,
534141,Economy/Coach,complete,1/26/2016 12:00:00 AM,
534140,Economy/Coach,complete,1/26/2016 12:00:00 AM,
204111,Economy/Coach,complete,1/26/2016 12:00:00 AM,
471375,Economy/Coach,complete,1/26/2016 12:00:00 AM,
534134,Economy/Coach,complete,1/26/2016 12:00:00 AM,
489478,Economy/Coach,complete,1/26/2016 12:00:00 AM,
534208,Economy/Coach,complete,1/26/2016 12:00:00 AM,
541055,Economy/Coach,complete,1/27/2016 12:00:00 AM,
164405,Business,complete,1/27/2016 12:00:00 AM,
204120,Economy/Coach,complete,1/27/2016 12:00:00 AM,
454489,Economy/Coach,complete,1/27/2016 12:00:00 AM,
534199,Economy/Coach,complete,1/27/2016 12:00:00 AM,
164406,Economy/Coach,complete,1/27/2016 12:00:00 AM,
472488,Economy/Coach,complete,1/27/2016 12:00:00 AM,
204266,Economy/Coach,complete,1/27/2016 12:00:00 AM,
534190,Economy/Coach,complete,1/27/2016 12:00:00 AM,
204379,Economy/Coach,complete,1/27/2016 12:00:00 AM,
534139,Economy/Coach,complete,1/27/2016 12:00:00 AM,
499649,Business,complete,1/27/2016 12:00:00 AM,
534184,Economy/Coach,complete,1/27/2016 12:00:00 AM,
453446,Economy/Coach,complete,1/27/2016 12:00:00 AM,
452848,Business,complete,1/27/2016 12:00:00 AM,
204164,Business,complete,1/27/2016 12:00:00 AM,
534212,Economy/Coach,complete,1/27/2016 12:00:00 AM,
534146,Economy/Coach,complete,1/27/2016 12:00:00 AM,
452709,Economy/Coach,complete,1/27/2016 12:00:00 AM,
534143,Economy/Coach,complete,1/27/2016 12:00:00 AM,
452831,Economy/Coach,complete,1/27/2016 12:00:00 AM,
534132,Economy/Coach,complete,1/27/2016 12:00:00 AM,
343109,Economy/Coach,complete,1/27/2016 12:00:00 AM,
508940,Economy/Coach,complete,1/27/2016 12:00:00 AM,
534181,Economy/Coach,complete,1/27/2016 12:00:00 AM,
413669,Economy/Coach,complete,1/27/2016 12:00:00 AM,
452457,Economy/Coach,complete,1/27/2016 12:00:00 AM,
499029,Economy/Coach,complete,1/28/2016 12:00:00 AM,
413646,Economy/Coach,complete,1/28/2016 12:00:00 AM,
499026,Business,complete,1/28/2016 12:00:00 AM,
416889,Economy/Coach,complete,1/28/2016 12:00:00 AM,
497454,Economy/Coach,complete,1/28/2016 12:00:00 AM,
512379,Economy/Coach,complete,1/28/2016 12:00:00 AM,
204374,Economy/Coach,complete,1/28/2016 12:00:00 AM,
499979,Business,complete,1/28/2016 12:00:00 AM,
534210,Economy/Coach,complete,1/28/2016 12:00:00 AM,
507727,Economy/Coach,complete,1/28/2016 12:00:00 AM,
508903,Economy/Coach,complete,1/28/2016 12:00:00 AM,
452905,Economy/Coach,complete,1/28/2016 12:00:00 AM,
508909,Economy/Coach,complete,1/28/2016 12:00:00 AM,
492989,Economy/Coach,complete,1/28/2016 12:00:00 AM,
203940,Economy/Coach,complete,1/28/2016 12:00:00 AM,
419443,Economy/Coach,complete,1/28/2016 12:00:00 AM,
456609,Economy/Coach,complete,1/28/2016 12:00:00 AM,
325650,Economy/Coach,complete,1/28/2016 12:00:00 AM,
512418,Premium (Special) Economy,complete,1/28/2016 12:00:00 AM,
343106,Economy/Coach,complete,1/28/2016 12:00:00 AM,
512404,Economy/Coach,complete,1/28/2016 12:00:00 AM,
325685,Economy/Coach,complete,1/28/2016 12:00:00 AM,
493712,Economy/Coach,complete,1/28/2016 12:00:00 AM,
410999,Economy/Coach,complete,1/30/2016 12:00:00 AM,
165452,Business,complete,1/29/2016 12:00:00 AM,
452898,Economy/Coach,complete,1/29/2016 12:00:00 AM,
489497,Business,complete,1/29/2016 12:00:00 AM,
534151,Economy/Coach,complete,1/29/2016 12:00:00 AM,
454312,Economy/Coach,complete,1/29/2016 12:00:00 AM,
204135,Economy/Coach,complete,1/29/2016 12:00:00 AM,
204348,Economy/Coach,complete,1/29/2016 12:00:00 AM,
512451,Economy/Coach,complete,1/29/2016 12:00:00 AM,
452904,Economy/Coach,complete,1/29/2016 12:00:00 AM,
423147,Economy/Coach,complete,1/29/2016 12:00:00 AM,
181079,Economy/Coach,complete,1/29/2016 12:00:00 AM,
313393,Business,complete,1/29/2016 12:00:00 AM,
495002,Economy/Coach,complete,1/29/2016 12:00:00 AM,
452916,Business,complete,1/29/2016 12:00:00 AM,
181111,Economy/Coach,complete,1/29/2016 12:00:00 AM,
641811,Economy/Coach,complete,1/29/2016 12:00:00 AM,
499447,Economy/Coach,complete,1/29/2016 12:00:00 AM,
45320,Economy/Coach,complete,1/29/2016 12:00:00 AM,
543371,Economy/Coach,complete,1/29/2016 12:00:00 AM,
325661,Economy/Coach,complete,1/29/2016 12:00:00 AM,
204010,Economy/Coach,complete,1/29/2016 12:00:00 AM,
325651,Economy/Coach,complete,1/29/2016 12:00:00 AM,
512364,Economy/Coach,complete,1/29/2016 12:00:00 AM,
534131,Economy/Coach,complete,1/29/2016 12:00:00 AM,
204302,Economy/Coach,complete,1/29/2016 12:00:00 AM,
325690,Economy/Coach,complete,1/29/2016 12:00:00 AM,
543410,Economy/Coach,complete,1/29/2016 12:00:00 AM,
446514,Business,complete,1/30/2016 12:00:00 AM,
496802,Economy/Coach,complete,1/30/2016 12:00:00 AM,
507675,Business,complete,1/30/2016 12:00:00 AM,
489406,Economy/Coach,complete,1/30/2016 12:00:00 AM,
452943,Economy/Coach,complete,1/30/2016 12:00:00 AM,
164401,Business,complete,1/30/2016 12:00:00 AM,
416892,Economy/Coach,complete,1/30/2016 12:00:00 AM,
534150,Economy/Coach,complete,1/30/2016 12:00:00 AM,
452933,Economy/Coach,complete,1/30/2016 12:00:00 AM,
410988,Economy/Coach,complete,1/30/2016 12:00:00 AM,
533635,Business,complete,1/30/2016 12:00:00 AM,
492893,Economy/Coach,complete,1/30/2016 12:00:00 AM,
507681,Business,complete,1/30/2016 12:00:00 AM,
572025,Economy/Coach,complete,1/30/2016 12:00:00 AM,
454631,Business,complete,1/30/2016 12:00:00 AM,
456588,Economy/Coach,complete,1/30/2016 12:00:00 AM,
512449,Economy/Coach,complete,1/31/2016 12:00:00 AM,
204017,Economy/Coach,complete,1/31/2016 12:00:00 AM,
572095,Economy/Coach,complete,1/31/2016 12:00:00 AM,
164414,Business,complete,1/31/2016 12:00:00 AM,
533625,Economy/Coach,complete,1/31/2016 12:00:00 AM,
507683,Business,complete,1/31/2016 12:00:00 AM,
325656,Economy/Coach,complete,1/31/2016 12:00:00 AM,
452861,Business,complete,1/31/2016 12:00:00 AM,
499095,Economy/Coach,complete,1/31/2016 12:00:00 AM,
507682,Business,complete,1/31/2016 12:00:00 AM,
512042,Economy/Coach,complete,1/31/2016 12:00:00 AM,
204004,Economy/Coach,complete,1/31/2016 12:00:00 AM,
203772,Economy/Coach,complete,1/31/2016 12:00:00 AM,
572064,Economy/Coach,complete,1/31/2016 12:00:00 AM,
204278,Economy/Coach,complete,1/31/2016 12:00:00 AM,
181675,Business,complete,1/31/2016 12:00:00 AM,
538233,Economy/Coach,complete,1/31/2016 12:00:00 AM,
235125,Economy/Coach,complete,1/31/2016 12:00:00 AM,
507547,Economy/Coach,complete,2/1/2016 12:00:00 AM,
543378,Economy/Coach,complete,2/1/2016 12:00:00 AM,
335890,Economy/Coach,complete,2/1/2016 12:00:00 AM,
335869,Economy/Coach,complete,2/1/2016 12:00:00 AM,
325654,Economy/Coach,complete,2/1/2016 12:00:00 AM,
572026,Economy/Coach,complete,2/1/2016 12:00:00 AM,
204169,Economy/Coach,complete,2/1/2016 12:00:00 AM,
454669,Economy/Coach,complete,2/1/2016 12:00:00 AM,
489480,Economy/Coach,complete,2/1/2016 12:00:00 AM,
203989,Economy/Coach,complete,2/1/2016 12:00:00 AM,
499091,Economy/Coach,complete,2/1/2016 12:00:00 AM,
419489,Economy/Coach,complete,2/1/2016 12:00:00 AM,
335888,Economy/Coach,complete,2/1/2016 12:00:00 AM,
266627,Economy/Coach,complete,2/1/2016 12:00:00 AM,
499090,Business,complete,2/1/2016 12:00:00 AM,
203855,Economy/Coach,complete,2/1/2016 12:00:00 AM,
508945,Premium (Special) Economy,complete,2/1/2016 12:00:00 AM,
508871,Economy/Coach,complete,2/1/2016 12:00:00 AM,
164361,Economy/Coach,complete,2/1/2016 12:00:00 AM,
204142,Economy/Coach,complete,2/1/2016 12:00:00 AM,
247560,Economy/Coach,complete,2/1/2016 12:00:00 AM,
572054,Economy/Coach,complete,2/2/2016 12:00:00 AM,
181095,Business,complete,2/2/2016 12:00:00 AM,
543472,Economy/Coach,complete,2/2/2016 12:00:00 AM,
543473,Economy/Coach,complete,2/2/2016 12:00:00 AM,
543471,Economy/Coach,complete,2/2/2016 12:00:00 AM,
45305,Economy/Coach,complete,2/2/2016 12:00:00 AM,
187861,Economy/Coach,complete,2/2/2016 12:00:00 AM,
334781,Business,complete,2/2/2016 12:00:00 AM,
335891,Economy/Coach,complete,2/2/2016 12:00:00 AM,
495050,Economy/Coach,complete,2/2/2016 12:00:00 AM,
164431,Economy/Coach,complete,2/2/2016 12:00:00 AM,
472423,Economy/Coach,complete,2/2/2016 12:00:00 AM,
499366,Economy/Coach,complete,2/2/2016 12:00:00 AM,
533708,Economy/Coach,complete,2/2/2016 12:00:00 AM,
495068,Economy/Coach,complete,2/2/2016 12:00:00 AM,
356120,Business,complete,2/2/2016 12:00:00 AM,
494689,Economy/Coach,complete,2/2/2016 12:00:00 AM,
572063,Economy/Coach,complete,2/3/2016 12:00:00 AM,
494632,Economy/Coach,complete,2/3/2016 12:00:00 AM,
494553,Economy/Coach,complete,2/3/2016 12:00:00 AM,
512417,Economy/Coach,complete,2/3/2016 12:00:00 AM,
494820,Business,complete,2/3/2016 12:00:00 AM,
494942,Economy/Coach,complete,2/3/2016 12:00:00 AM,
416884,Economy/Coach,complete,2/3/2016 12:00:00 AM,
541131,Economy/Coach,complete,2/3/2016 12:00:00 AM,
497333,Economy/Coach,complete,2/3/2016 12:00:00 AM,
494922,Economy/Coach,complete,2/3/2016 12:00:00 AM,
204105,Economy/Coach,complete,2/3/2016 12:00:00 AM,
494566,Economy/Coach,complete,2/3/2016 12:00:00 AM,
203199,Economy/Coach,complete,2/3/2016 12:00:00 AM,
494920,Economy/Coach,complete,2/3/2016 12:00:00 AM,
494838,Economy/Coach,complete,2/3/2016 12:00:00 AM,
495035,Economy/Coach,complete,2/3/2016 12:00:00 AM,
199962,Economy/Coach,complete,2/3/2016 12:00:00 AM,
164426,Economy/Coach,complete,2/3/2016 12:00:00 AM,
413713,Economy/Coach,complete,2/3/2016 12:00:00 AM,
535066,Economy/Coach,complete,2/3/2016 12:00:00 AM,
199949,Economy/Coach,complete,2/3/2016 12:00:00 AM,
424274,Economy/Coach,complete,2/4/2016 12:00:00 AM,
335911,Economy/Coach,complete,2/4/2016 12:00:00 AM,
494846,Business,complete,2/4/2016 12:00:00 AM,
204159,Economy/Coach,complete,2/4/2016 12:00:00 AM,
541160,Economy/Coach,complete,2/4/2016 12:00:00 AM,
495055,Economy/Coach,complete,2/4/2016 12:00:00 AM,
472846,Economy/Coach,complete,2/4/2016 12:00:00 AM,
164472,Economy/Coach,complete,2/4/2016 12:00:00 AM,
494555,Economy/Coach,complete,2/4/2016 12:00:00 AM,
497340,Economy/Coach,complete,2/4/2016 12:00:00 AM,
489858,Economy/Coach,complete,2/4/2016 12:00:00 AM,
199986,Economy/Coach,complete,2/4/2016 12:00:00 AM,
199948,Economy/Coach,complete,2/4/2016 12:00:00 AM,
413700,Economy/Coach,complete,2/4/2016 12:00:00 AM,
416908,Economy/Coach,complete,2/4/2016 12:00:00 AM,
452935,Economy/Coach,complete,2/4/2016 12:00:00 AM,
167665,Economy/Coach,complete,2/4/2016 12:00:00 AM,
494909,Economy/Coach,complete,2/4/2016 12:00:00 AM,
495110,Economy/Coach,complete,2/4/2016 12:00:00 AM,
600751,Economy/Coach,complete,2/4/2016 12:00:00 AM,
335912,Economy/Coach,complete,2/4/2016 12:00:00 AM,
493103,Economy/Coach,complete,2/4/2016 12:00:00 AM,
489891,Economy/Coach,complete,2/4/2016 12:00:00 AM,
499460,Economy/Coach,complete,2/4/2016 12:00:00 AM,
494937,Economy/Coach,complete,2/4/2016 12:00:00 AM,
495099,Economy/Coach,complete,2/4/2016 12:00:00 AM,
266645,Economy/Coach,complete,2/4/2016 12:00:00 AM,
335916,Economy/Coach,complete,2/5/2016 12:00:00 AM,
424279,Economy/Coach,complete,2/6/2016 12:00:00 AM,
204048,Business,complete,2/5/2016 12:00:00 AM,
167670,Business,complete,2/5/2016 12:00:00 AM,
204330,Business,complete,2/5/2016 12:00:00 AM,
495127,Economy/Coach,complete,2/5/2016 12:00:00 AM,
167666,Economy/Coach,complete,2/5/2016 12:00:00 AM,
493048,Economy/Coach,complete,2/5/2016 12:00:00 AM,
204042,Economy/Coach,complete,2/5/2016 12:00:00 AM,
489945,Economy/Coach,complete,2/5/2016 12:00:00 AM,
413737,Economy/Coach,complete,2/5/2016 12:00:00 AM,
473508,Economy/Coach,complete,2/5/2016 12:00:00 AM,
416911,Economy/Coach,complete,2/5/2016 12:00:00 AM,
600778,Business,complete,2/5/2016 12:00:00 AM,
600784,Business,complete,2/5/2016 12:00:00 AM,
600763,Economy/Coach,complete,2/5/2016 12:00:00 AM,
413689,Economy/Coach,complete,2/5/2016 12:00:00 AM,
499476,Economy/Coach,complete,2/5/2016 12:00:00 AM,
543456,Economy/Coach,complete,2/5/2016 12:00:00 AM,
494749,Economy/Coach,complete,2/5/2016 12:00:00 AM,
204127,Economy/Coach,complete,2/5/2016 12:00:00 AM,
335898,Economy/Coach,complete,2/5/2016 12:00:00 AM,
494620,Economy/Coach,complete,2/5/2016 12:00:00 AM,
489837,Economy/Coach,complete,2/5/2016 12:00:00 AM,
473577,Business,complete,2/5/2016 12:00:00 AM,
413694,Economy/Coach,complete,2/5/2016 12:00:00 AM,
199963,Economy/Coach,complete,2/5/2016 12:00:00 AM,
266657,Economy/Coach,complete,2/5/2016 12:00:00 AM,
511505,Economy/Coach,complete,2/5/2016 12:00:00 AM,
494695,Economy/Coach,complete,2/5/2016 12:00:00 AM,
512106,Economy/Coach,complete,2/7/2016 12:00:00 AM,
477037,Economy/Coach,complete,2/6/2016 12:00:00 AM,
533700,Economy/Coach,complete,2/6/2016 12:00:00 AM,
494593,Business,complete,2/6/2016 12:00:00 AM,
512477,Business,complete,2/6/2016 12:00:00 AM,
266678,Economy/Coach,complete,2/6/2016 12:00:00 AM,
477047,Economy/Coach,complete,2/6/2016 12:00:00 AM,
512188,Economy/Coach,complete,2/6/2016 12:00:00 AM,
508710,Economy/Coach,complete,2/6/2016 12:00:00 AM,
477080,Economy/Coach,complete,2/6/2016 12:00:00 AM,
164483,Economy/Coach,complete,2/6/2016 12:00:00 AM,
266673,Economy/Coach,complete,2/6/2016 12:00:00 AM,
473516,Economy/Coach,complete,2/6/2016 12:00:00 AM,
600752,Economy/Coach,complete,2/6/2016 12:00:00 AM,
164484,Economy/Coach,complete,2/6/2016 12:00:00 AM,
424317,Economy/Coach,complete,2/6/2016 12:00:00 AM,
335885,Economy/Coach,complete,2/6/2016 12:00:00 AM,
600833,Economy/Coach,complete,2/6/2016 12:00:00 AM,
493104,Economy/Coach,complete,2/6/2016 12:00:00 AM,
494396,Business,complete,2/7/2016 12:00:00 AM,
600856,Economy/Coach,complete,2/7/2016 12:00:00 AM,
533641,Economy/Coach,complete,2/7/2016 12:00:00 AM,
424323,Economy/Coach,complete,2/7/2016 12:00:00 AM,
413019,Business,complete,2/7/2016 12:00:00 AM,
164410,Business,complete,2/7/2016 12:00:00 AM,
532858,Economy/Coach,complete,2/7/2016 12:00:00 AM,
600821,Economy/Coach,complete,2/7/2016 12:00:00 AM,
416932,Economy/Coach,complete,2/7/2016 12:00:00 AM,
543450,Economy/Coach,complete,2/7/2016 12:00:00 AM,
413691,Economy/Coach,complete,2/7/2016 12:00:00 AM,
512496,Economy/Coach,complete,2/7/2016 12:00:00 AM,
511625,Economy/Coach,complete,2/7/2016 12:00:00 AM,
477145,Economy/Coach,complete,2/7/2016 12:00:00 AM,
181666,Economy/Coach,complete,2/7/2016 12:00:00 AM,
499361,Economy/Coach,complete,2/7/2016 12:00:00 AM,
494243,Economy/Coach,complete,2/7/2016 12:00:00 AM,
204040,Economy/Coach,complete,2/7/2016 12:00:00 AM,
494405,Business,complete,2/7/2016 12:00:00 AM,
489759,Economy/Coach,complete,2/7/2016 12:00:00 AM,
600832,Business,complete,2/7/2016 12:00:00 AM,
164477,Economy/Coach,complete,2/7/2016 12:00:00 AM,
572049,Economy/Coach,complete,2/7/2016 12:00:00 AM,
494889,Economy/Coach,complete,2/7/2016 12:00:00 AM,
199990,Economy/Coach,complete,2/7/2016 12:00:00 AM,
413014,Economy/Coach,complete,2/7/2016 12:00:00 AM,
413685,Economy/Coach,complete,2/7/2016 12:00:00 AM,
424318,Economy/Coach,complete,2/7/2016 12:00:00 AM,
424324,Economy/Coach,complete,2/7/2016 12:00:00 AM,
495151,Business,complete,2/7/2016 12:00:00 AM,
199997,Economy/Coach,complete,2/7/2016 12:00:00 AM,
499170,Economy/Coach,complete,2/7/2016 12:00:00 AM,
413667,Economy/Coach,complete,2/8/2016 12:00:00 AM,
419196,Business,complete,2/7/2016 12:00:00 AM,
507739,Economy/Coach,complete,2/8/2016 12:00:00 AM,
477160,Economy/Coach,complete,2/8/2016 12:00:00 AM,
477112,Economy/Coach,complete,2/8/2016 12:00:00 AM,
473547,Economy/Coach,complete,2/8/2016 12:00:00 AM,
511528,Economy/Coach,complete,2/8/2016 12:00:00 AM,
452873,Economy/Coach,complete,2/8/2016 12:00:00 AM,
495015,Economy/Coach,complete,2/8/2016 12:00:00 AM,
494908,Economy/Coach,complete,2/8/2016 12:00:00 AM,
199815,Economy/Coach,complete,2/8/2016 12:00:00 AM,
511544,Economy/Coach,complete,2/8/2016 12:00:00 AM,
473566,Economy/Coach,complete,2/8/2016 12:00:00 AM,
600864,Business,complete,2/8/2016 12:00:00 AM,
534148,Economy/Coach,complete,2/8/2016 12:00:00 AM,
495168,Economy/Coach,complete,2/8/2016 12:00:00 AM,
204373,Economy/Coach,complete,2/8/2016 12:00:00 AM,
600583,Economy/Coach,complete,2/8/2016 12:00:00 AM,
199833,Economy/Coach,complete,2/8/2016 12:00:00 AM,
164441,Business,complete,2/8/2016 12:00:00 AM,
494492,Business,complete,2/8/2016 12:00:00 AM,
543332,Economy/Coach,complete,2/8/2016 12:00:00 AM,
495169,Economy/Coach,complete,2/8/2016 12:00:00 AM,
494269,Economy/Coach,complete,2/8/2016 12:00:00 AM,
199786,Economy/Coach,complete,2/8/2016 12:00:00 AM,
511542,Economy/Coach,complete,2/8/2016 12:00:00 AM,
497442,Economy/Coach,complete,2/8/2016 12:00:00 AM,
495008,Economy/Coach,complete,2/8/2016 12:00:00 AM,
30796,Business,complete,2/8/2016 12:00:00 AM,
413750,Economy/Coach,complete,2/8/2016 12:00:00 AM,
494517,Business,complete,2/8/2016 12:00:00 AM,
199995,Economy/Coach,complete,2/8/2016 12:00:00 AM,
477081,Economy/Coach,complete,2/8/2016 12:00:00 AM,
424266,Economy/Coach,complete,2/8/2016 12:00:00 AM,
131842,Economy/Coach,complete,2/8/2016 12:00:00 AM,
413723,Economy/Coach,complete,2/8/2016 12:00:00 AM,
199763,Economy/Coach,complete,2/8/2016 12:00:00 AM,
33593,Economy/Coach,complete,2/8/2016 12:00:00 AM,
534198,Economy/Coach,complete,2/8/2016 12:00:00 AM,
413749,Economy/Coach,complete,2/8/2016 12:00:00 AM,
494367,Business,complete,2/8/2016 12:00:00 AM,
199827,Economy/Coach,complete,2/8/2016 12:00:00 AM,
542758,Economy/Coach,complete,2/8/2016 12:00:00 AM,
204085,Economy/Coach,complete,2/8/2016 12:00:00 AM,
494509,Economy/Coach,complete,2/8/2016 12:00:00 AM,
424272,Economy/Coach,complete,2/8/2016 12:00:00 AM,
199764,Economy/Coach,complete,2/8/2016 12:00:00 AM,
413054,Economy/Coach,complete,2/8/2016 12:00:00 AM,
495166,Economy/Coach,complete,2/8/2016 12:00:00 AM,
600859,Economy/Coach,complete,2/8/2016 12:00:00 AM,
204418,Economy/Coach,complete,2/8/2016 12:00:00 AM,
495171,Economy/Coach,complete,2/8/2016 12:00:00 AM,
204416,Economy/Coach,complete,2/8/2016 12:00:00 AM,
496821,Business,complete,2/9/2016 12:00:00 AM,
454680,Economy/Coach,complete,2/9/2016 12:00:00 AM,
452964,Economy/Coach,complete,2/9/2016 12:00:00 AM,
496817,Economy/Coach,complete,2/9/2016 12:00:00 AM,
71903,Economy/Coach,complete,2/9/2016 12:00:00 AM,
477085,Economy/Coach,complete,2/9/2016 12:00:00 AM,
499103,Business,complete,2/9/2016 12:00:00 AM,
495093,Economy/Coach,complete,2/9/2016 12:00:00 AM,
534157,Economy/Coach,complete,2/9/2016 12:00:00 AM,
204402,Economy/Coach,complete,2/9/2016 12:00:00 AM,
199784,Economy/Coach,complete,2/9/2016 12:00:00 AM,
489857,Economy/Coach,complete,2/9/2016 12:00:00 AM,
