Login_page,Class,Status,DOD,Last_update_date
3149535,Business,complete,5/13/2016 12:00:00 AM,
3332415,Premium Economy,complete,5/13/2016 12:00:00 AM,
4424174,Economy,complete,5/13/2016 12:00:00 AM,
3981594,Economy,complete,5/13/2016 12:00:00 AM,
2709188,Economy,complete,5/13/2016 12:00:00 AM,
3327819,Economy,complete,5/13/2016 12:00:00 AM,
3870692,Business,complete,5/13/2016 12:00:00 AM,
3871948,Economy,complete,5/13/2016 12:00:00 AM,
3147676,Economy,complete,5/13/2016 12:00:00 AM,
3664895,Economy,complete,5/13/2016 12:00:00 AM,
3462947,Economy,complete,5/13/2016 12:00:00 AM,
3370251,Business,complete,5/13/2016 12:00:00 AM,
3380271,Business,complete,5/13/2016 12:00:00 AM,
2668219,Economy,complete,5/13/2016 12:00:00 AM,
2804378,Business,complete,5/13/2016 12:00:00 AM,
3676850,Business,complete,5/13/2016 12:00:00 AM,
3981523,Economy,complete,5/13/2016 12:00:00 AM,
3399644,Business,complete,5/13/2016 12:00:00 AM,
3652544,Business,complete,5/13/2016 12:00:00 AM,
3461279,Economy,complete,5/13/2016 12:00:00 AM,
2692459,Business,complete,5/13/2016 12:00:00 AM,
4428352,Economy,complete,5/13/2016 12:00:00 AM,
3399643,Business,complete,5/13/2016 12:00:00 AM,
4302685,Business,complete,5/13/2016 12:00:00 AM,
3389832,Business,complete,5/13/2016 12:00:00 AM,
4308815,Economy,complete,5/13/2016 12:00:00 AM,
3241760,Business,complete,5/13/2016 12:00:00 AM,
3981518,Economy,complete,5/13/2016 12:00:00 AM,
3241821,Economy,complete,5/13/2016 12:00:00 AM,
3322333,Business,complete,5/13/2016 12:00:00 AM,
3874425,Economy,complete,5/13/2016 12:00:00 AM,
3874424,Economy,complete,5/13/2016 12:00:00 AM,
3711935,Premium Economy,complete,5/13/2016 12:00:00 AM,
4302669,Business,complete,5/13/2016 12:00:00 AM,
3874201,Economy,complete,5/13/2016 12:00:00 AM,
4302690,Business,complete,5/13/2016 12:00:00 AM,
3387985,Premium Economy,complete,5/13/2016 12:00:00 AM,
3381347,Economy,complete,5/13/2016 12:00:00 AM,
3386179,Economy,complete,5/13/2016 12:00:00 AM,
3981570,Business,complete,5/13/2016 12:00:00 AM,
3874408,Business,complete,5/13/2016 12:00:00 AM,
7954,Business,complete,5/13/2016 12:00:00 AM,
3386165,Economy,complete,5/13/2016 12:00:00 AM,
2751290,Economy,complete,5/13/2016 12:00:00 AM,
3664884,Premium Economy,complete,5/13/2016 12:00:00 AM,
3895710,Economy,complete,5/13/2016 12:00:00 AM,
3387981,Premium Economy,complete,5/13/2016 12:00:00 AM,
3149210,Economy,complete,5/13/2016 12:00:00 AM,
3921815,Business,complete,5/13/2016 12:00:00 AM,
3981603,Economy,complete,5/13/2016 12:00:00 AM,
3389918,Premium Economy,complete,5/13/2016 12:00:00 AM,
3389913,Economy,complete,5/13/2016 12:00:00 AM,
3373663,Economy,complete,5/13/2016 12:00:00 AM,
4302595,Business,complete,5/13/2016 12:00:00 AM,
4302782,Economy,complete,5/13/2016 12:00:00 AM,
3389276,Economy,complete,5/13/2016 12:00:00 AM,
3589897,Economy,complete,5/13/2016 12:00:00 AM,
3967398,Economy,complete,5/13/2016 12:00:00 AM,
3677802,Economy,complete,5/13/2016 12:00:00 AM,
3235356,Economy,complete,5/13/2016 12:00:00 AM,
3410520,Premium Economy,complete,5/13/2016 12:00:00 AM,
3874350,Economy,complete,5/13/2016 12:00:00 AM,
2073607,Economy,complete,5/13/2016 12:00:00 AM,
3372071,Premium Economy,complete,5/13/2016 12:00:00 AM,
3381348,Economy,complete,5/13/2016 12:00:00 AM,
3215314,Economy,complete,5/13/2016 12:00:00 AM,
2030624,Premium Economy,complete,5/13/2016 12:00:00 AM,
3957736,Business,complete,5/13/2016 12:00:00 AM,
3355344,Economy,complete,5/13/2016 12:00:00 AM,
3445447,Economy,complete,5/13/2016 12:00:00 AM,
2030617,Premium Economy,complete,5/13/2016 12:00:00 AM,
4302542,Business,complete,5/13/2016 12:00:00 AM,
3570542,Economy,complete,5/13/2016 12:00:00 AM,
3492817,Business,complete,5/13/2016 12:00:00 AM,
2668027,Economy,complete,5/13/2016 12:00:00 AM,
3389931,Economy,complete,5/13/2016 12:00:00 AM,
3491269,Premium Economy,complete,5/13/2016 12:00:00 AM,
3921341,Economy,complete,5/13/2016 12:00:00 AM,
3957714,Business,complete,5/13/2016 12:00:00 AM,
3938233,Economy,complete,5/13/2016 12:00:00 AM,
2685928,Economy,complete,5/13/2016 12:00:00 AM,
3387908,Economy,complete,5/13/2016 12:00:00 AM,
1547016,First,complete,5/13/2016 12:00:00 AM,
3387075,Business,complete,5/13/2016 12:00:00 AM,
3981506,Economy,complete,5/13/2016 12:00:00 AM,
3151343,Economy,complete,5/13/2016 12:00:00 AM,
3387959,Economy,complete,5/13/2016 12:00:00 AM,
3389949,Economy,complete,5/13/2016 12:00:00 AM,
3149545,Business,complete,5/13/2016 12:00:00 AM,
3389283,Business,complete,5/13/2016 12:00:00 AM,
4302614,Business,complete,5/13/2016 12:00:00 AM,
3957674,Business,complete,5/13/2016 12:00:00 AM,
3235390,Economy,complete,5/13/2016 12:00:00 AM,
3413962,Business,complete,5/13/2016 12:00:00 AM,
3874214,Economy,complete,5/13/2016 12:00:00 AM,
3981563,Economy,complete,5/13/2016 12:00:00 AM,
3152350,Economy,complete,5/13/2016 12:00:00 AM,
3981522,Economy,complete,5/13/2016 12:00:00 AM,
3933741,Premium Economy,complete,5/13/2016 12:00:00 AM,
3920302,Business,complete,5/13/2016 12:00:00 AM,
3864008,Economy,complete,5/13/2016 12:00:00 AM,
3933742,Premium Economy,complete,5/13/2016 12:00:00 AM,
3650485,Economy,complete,5/13/2016 12:00:00 AM,
4302239,Economy,complete,5/13/2016 12:00:00 AM,
3981641,Economy,complete,5/13/2016 12:00:00 AM,
4428354,Economy,complete,5/13/2016 12:00:00 AM,
4428353,Economy,complete,5/13/2016 12:00:00 AM,
2720260,Economy,complete,5/13/2016 12:00:00 AM,
3927854,Business,complete,5/13/2016 12:00:00 AM,
3716927,Premium Economy,complete,5/13/2016 12:00:00 AM,
3924032,Economy,complete,5/13/2016 12:00:00 AM,
3388830,Economy,complete,5/13/2016 12:00:00 AM,
3389992,Premium Economy,complete,5/13/2016 12:00:00 AM,
4539298,Economy,complete,5/13/2016 12:00:00 AM,
3891900,Premium Economy,complete,5/13/2016 12:00:00 AM,
3217450,Economy,complete,5/13/2016 12:00:00 AM,
3479331,Economy,complete,5/13/2016 12:00:00 AM,
3178044,Business,complete,5/13/2016 12:00:00 AM,
3909880,Economy,complete,5/13/2016 12:00:00 AM,
3388787,Premium Economy,complete,5/13/2016 12:00:00 AM,
3389893,Economy,complete,5/13/2016 12:00:00 AM,
3170713,Economy,complete,5/13/2016 12:00:00 AM,
3493085,Business,complete,5/14/2016 12:00:00 AM,
2804447,Economy,complete,5/13/2016 12:00:00 AM,
3493083,Business,complete,5/14/2016 12:00:00 AM,
3389993,Economy,complete,5/14/2016 12:00:00 AM,
3388788,Business,complete,5/14/2016 12:00:00 AM,
2668214,Economy,complete,5/14/2016 12:00:00 AM,
3217403,Economy,complete,5/14/2016 12:00:00 AM,
3662173,Premium Economy,complete,5/14/2016 12:00:00 AM,
3964043,Premium Economy,complete,5/14/2016 12:00:00 AM,
3664882,Economy,complete,5/14/2016 12:00:00 AM,
3671251,Economy,complete,5/14/2016 12:00:00 AM,
3677833,Business,complete,5/14/2016 12:00:00 AM,
4428698,Economy,complete,5/14/2016 12:00:00 AM,
3353995,Business,complete,5/14/2016 12:00:00 AM,
3874454,Economy,complete,5/14/2016 12:00:00 AM,
3677809,Economy,complete,5/14/2016 12:00:00 AM,
3388140,Economy,complete,5/14/2016 12:00:00 AM,
3381010,Economy,complete,5/14/2016 12:00:00 AM,
2855101,Economy,complete,5/14/2016 12:00:00 AM,
3567574,Economy,complete,5/14/2016 12:00:00 AM,
3389996,Economy,complete,5/14/2016 12:00:00 AM,
3874101,Business,complete,5/14/2016 12:00:00 AM,
3178008,Economy,complete,5/14/2016 12:00:00 AM,
3874102,Business,complete,5/14/2016 12:00:00 AM,
3677956,Economy,complete,5/14/2016 12:00:00 AM,
3646936,Economy,complete,5/14/2016 12:00:00 AM,
3331196,Economy,complete,5/14/2016 12:00:00 AM,
3331197,Economy,complete,5/14/2016 12:00:00 AM,
3331102,Business,complete,5/14/2016 12:00:00 AM,
3711583,Economy,complete,5/14/2016 12:00:00 AM,
3912555,Business,complete,5/14/2016 12:00:00 AM,
1490764,Economy,complete,5/14/2016 12:00:00 AM,
3329936,Business,complete,5/14/2016 12:00:00 AM,
3981722,Economy,complete,5/14/2016 12:00:00 AM,
3329723,Economy,complete,5/14/2016 12:00:00 AM,
3678755,Premium Economy,complete,5/14/2016 12:00:00 AM,
7955,Economy,complete,5/14/2016 12:00:00 AM,
2810424,Business,complete,5/14/2016 12:00:00 AM,
3413830,Economy,complete,5/14/2016 12:00:00 AM,
3919265,Premium Economy,complete,5/14/2016 12:00:00 AM,
3331129,Economy,complete,5/14/2016 12:00:00 AM,
3981630,Economy,complete,5/14/2016 12:00:00 AM,
3321406,Economy,complete,5/14/2016 12:00:00 AM,
3913032,Economy,complete,5/14/2016 12:00:00 AM,
3299882,Premium Economy,complete,5/14/2016 12:00:00 AM,
3913027,Economy,complete,5/14/2016 12:00:00 AM,
3678751,Economy,complete,5/14/2016 12:00:00 AM,
3240100,Economy,complete,5/14/2016 12:00:00 AM,
3871720,Economy,complete,5/14/2016 12:00:00 AM,
3664101,Premium Economy,complete,5/14/2016 12:00:00 AM,
3487532,Business,complete,5/14/2016 12:00:00 AM,
3864173,Business,complete,5/14/2016 12:00:00 AM,
3715123,Economy,complete,5/14/2016 12:00:00 AM,
3355782,Economy,complete,5/14/2016 12:00:00 AM,
3981633,Economy,complete,5/14/2016 12:00:00 AM,
3981691,Economy,complete,5/14/2016 12:00:00 AM,
3981617,Business,complete,5/14/2016 12:00:00 AM,
3399683,Economy,complete,5/14/2016 12:00:00 AM,
3981525,Economy,complete,5/14/2016 12:00:00 AM,
3178010,Economy,complete,5/14/2016 12:00:00 AM,
2590188,Economy,complete,5/14/2016 12:00:00 AM,
3387263,Economy,complete,5/14/2016 12:00:00 AM,
3664042,Economy,complete,5/14/2016 12:00:00 AM,
3389974,Economy,complete,5/14/2016 12:00:00 AM,
3912608,Economy,complete,5/14/2016 12:00:00 AM,
3912606,Business,complete,5/14/2016 12:00:00 AM,
3981726,Economy,complete,5/14/2016 12:00:00 AM,
3372959,Economy,complete,5/14/2016 12:00:00 AM,
3912705,Economy,complete,5/14/2016 12:00:00 AM,
3931761,Business,complete,5/14/2016 12:00:00 AM,
4538625,Economy,complete,5/14/2016 12:00:00 AM,
3866195,Business,complete,5/14/2016 12:00:00 AM,
3389843,Economy,complete,5/14/2016 12:00:00 AM,
3871661,Business,complete,5/14/2016 12:00:00 AM,
3370584,Business,complete,5/14/2016 12:00:00 AM,
3901767,Premium Economy,complete,5/14/2016 12:00:00 AM,
3861155,Economy,complete,5/14/2016 12:00:00 AM,
2685929,Economy,complete,5/14/2016 12:00:00 AM,
2030620,Economy,complete,5/14/2016 12:00:00 AM,
3554220,Economy,complete,5/14/2016 12:00:00 AM,
3241815,Business,complete,5/14/2016 12:00:00 AM,
3126097,Business,complete,5/14/2016 12:00:00 AM,
3711641,Economy,complete,5/14/2016 12:00:00 AM,
3981544,Business,complete,5/14/2016 12:00:00 AM,
4306571,Business,complete,5/14/2016 12:00:00 AM,
3720155,Economy,complete,5/14/2016 12:00:00 AM,
2073602,Economy,complete,5/14/2016 12:00:00 AM,
3389818,Economy,complete,5/14/2016 12:00:00 AM,
3981725,Economy,complete,5/14/2016 12:00:00 AM,
4428737,Premium Economy,complete,5/14/2016 12:00:00 AM,
3873019,Premium Economy,complete,5/14/2016 12:00:00 AM,
4428367,Economy,complete,5/14/2016 12:00:00 AM,
3662082,Economy,complete,5/14/2016 12:00:00 AM,
3981707,Economy,complete,5/14/2016 12:00:00 AM,
3379939,Economy,complete,5/14/2016 12:00:00 AM,
3310892,Economy,complete,5/14/2016 12:00:00 AM,
3919254,Premium Economy,complete,5/14/2016 12:00:00 AM,
2720272,Economy,complete,5/14/2016 12:00:00 AM,
3389822,Economy,complete,5/14/2016 12:00:00 AM,
3963985,Business,complete,5/14/2016 12:00:00 AM,
3235432,Economy,complete,5/14/2016 12:00:00 AM,
3485506,Premium Economy,complete,5/14/2016 12:00:00 AM,
3871951,Business,complete,5/14/2016 12:00:00 AM,
3235411,Premium Economy,complete,5/14/2016 12:00:00 AM,
3919378,Economy,complete,5/14/2016 12:00:00 AM,
3907400,Premium Economy,complete,5/14/2016 12:00:00 AM,
3871918,Premium Economy,complete,5/14/2016 12:00:00 AM,
3380951,Premium Economy,complete,5/14/2016 12:00:00 AM,
3981677,Business,complete,5/14/2016 12:00:00 AM,
3871945,Business,complete,5/14/2016 12:00:00 AM,
4306572,Business,complete,5/14/2016 12:00:00 AM,
3389257,Economy,complete,5/14/2016 12:00:00 AM,
3357054,Business,complete,5/14/2016 12:00:00 AM,
3379177,Economy,complete,5/14/2016 12:00:00 AM,
3923065,Business,complete,5/14/2016 12:00:00 AM,
4302609,Business,complete,5/14/2016 12:00:00 AM,
3379288,First,complete,5/14/2016 12:00:00 AM,
4428250,Economy,complete,5/14/2016 12:00:00 AM,
3235488,Economy,complete,5/14/2016 12:00:00 AM,
3379558,Economy,complete,5/14/2016 12:00:00 AM,
2664771,Economy,complete,5/14/2016 12:00:00 AM,
3355345,Economy,complete,5/14/2016 12:00:00 AM,
3235357,Economy,complete,5/14/2016 12:00:00 AM,
3871919,Premium Economy,complete,5/14/2016 12:00:00 AM,
3489654,Economy,complete,5/14/2016 12:00:00 AM,
3558697,Economy,complete,5/14/2016 12:00:00 AM,
4428248,Economy,complete,5/14/2016 12:00:00 AM,
3897790,Economy,complete,5/14/2016 12:00:00 AM,
3492501,Economy,complete,5/14/2016 12:00:00 AM,
3383624,Economy,complete,5/14/2016 12:00:00 AM,
3715818,Economy,complete,5/14/2016 12:00:00 AM,
3313247,Economy,complete,5/14/2016 12:00:00 AM,
3981721,Economy,complete,5/14/2016 12:00:00 AM,
2692397,Economy,complete,5/14/2016 12:00:00 AM,
3329715,Economy,complete,5/14/2016 12:00:00 AM,
3373247,Economy,complete,5/14/2016 12:00:00 AM,
3582429,Economy,complete,5/14/2016 12:00:00 AM,
3387265,Premium Economy,complete,5/14/2016 12:00:00 AM,
3489638,Economy,complete,5/14/2016 12:00:00 AM,
3374370,Business,complete,5/14/2016 12:00:00 AM,
3924401,Economy,complete,5/14/2016 12:00:00 AM,
3374353,Business,complete,5/14/2016 12:00:00 AM,
3374363,Business,complete,5/14/2016 12:00:00 AM,
3313245,Economy,complete,5/14/2016 12:00:00 AM,
3379180,Economy,complete,5/14/2016 12:00:00 AM,
3379179,Economy,complete,5/14/2016 12:00:00 AM,
3388841,Premium Economy,complete,5/14/2016 12:00:00 AM,
3374580,Economy,complete,5/14/2016 12:00:00 AM,
3389860,Economy,complete,5/14/2016 12:00:00 AM,
3874360,Premium Economy,complete,5/14/2016 12:00:00 AM,
3871901,Economy,complete,5/14/2016 12:00:00 AM,
3487581,Business,complete,5/14/2016 12:00:00 AM,
3905418,Business,complete,5/14/2016 12:00:00 AM,
3389784,Business,complete,5/14/2016 12:00:00 AM,
3482532,Economy,complete,5/14/2016 12:00:00 AM,
3301843,Economy,complete,5/14/2016 12:00:00 AM,
3864133,Premium Economy,complete,5/14/2016 12:00:00 AM,
3381865,Economy,complete,5/14/2016 12:00:00 AM,
3379193,Business,complete,5/14/2016 12:00:00 AM,
3387184,Economy,complete,5/15/2016 12:00:00 AM,
3461372,Premium Economy,complete,5/15/2016 12:00:00 AM,
3389985,Business,complete,5/15/2016 12:00:00 AM,
3971368,Economy,complete,5/15/2016 12:00:00 AM,
3241697,Economy,complete,5/15/2016 12:00:00 AM,
3981628,Economy,complete,5/15/2016 12:00:00 AM,
3930139,Business,complete,5/15/2016 12:00:00 AM,
3840852,Economy,complete,5/15/2016 12:00:00 AM,
3921817,Premium Economy,complete,5/15/2016 12:00:00 AM,
3872248,Economy,complete,5/15/2016 12:00:00 AM,
3202966,Business,complete,5/15/2016 12:00:00 AM,
3720258,Economy,complete,5/15/2016 12:00:00 AM,
3170489,Economy,complete,5/15/2016 12:00:00 AM,
3352970,Economy,complete,5/15/2016 12:00:00 AM,
3919347,Business,complete,5/15/2016 12:00:00 AM,
3909508,Premium Economy,complete,5/15/2016 12:00:00 AM,
2692531,Economy,complete,5/15/2016 12:00:00 AM,
3215404,Business,complete,5/15/2016 12:00:00 AM,
3594297,Premium Economy,complete,5/15/2016 12:00:00 AM,
3388805,Premium Economy,complete,5/15/2016 12:00:00 AM,
3905410,Business,complete,5/15/2016 12:00:00 AM,
3372200,Premium Economy,complete,5/15/2016 12:00:00 AM,
3374352,Premium Economy,complete,5/15/2016 12:00:00 AM,
3715587,Economy,complete,5/15/2016 12:00:00 AM,
3310899,Economy,complete,5/15/2016 12:00:00 AM,
3170488,Economy,complete,5/15/2016 12:00:00 AM,
3957671,Business,complete,5/15/2016 12:00:00 AM,
3966861,Business,complete,5/15/2016 12:00:00 AM,
3873568,Economy,complete,5/15/2016 12:00:00 AM,
3385317,Premium Economy,complete,5/15/2016 12:00:00 AM,
3354803,Economy,complete,5/15/2016 12:00:00 AM,
3902298,Economy,complete,5/15/2016 12:00:00 AM,
3663652,Economy,complete,5/15/2016 12:00:00 AM,
3147511,Business,complete,5/15/2016 12:00:00 AM,
3331123,Business,complete,5/15/2016 12:00:00 AM,
3387216,Economy,complete,5/15/2016 12:00:00 AM,
3919281,Business,complete,5/15/2016 12:00:00 AM,
3147512,Business,complete,5/15/2016 12:00:00 AM,
3385761,Economy,complete,5/15/2016 12:00:00 AM,
3487709,Business,complete,5/15/2016 12:00:00 AM,
3377803,Economy,complete,5/15/2016 12:00:00 AM,
3329683,Economy,complete,5/15/2016 12:00:00 AM,
3961655,Economy,complete,5/15/2016 12:00:00 AM,
3873528,Economy,complete,5/15/2016 12:00:00 AM,
3370282,Economy,complete,5/15/2016 12:00:00 AM,
3873518,Economy,complete,5/15/2016 12:00:00 AM,
3720214,Business,complete,5/15/2016 12:00:00 AM,
3966924,Premium Economy,complete,5/15/2016 12:00:00 AM,
3981683,Economy,complete,5/15/2016 12:00:00 AM,
3981566,Economy,complete,5/15/2016 12:00:00 AM,
3873574,Economy,complete,5/15/2016 12:00:00 AM,
3355394,Premium Economy,complete,5/15/2016 12:00:00 AM,
4537321,Business,complete,5/15/2016 12:00:00 AM,
2074084,Business,complete,5/15/2016 12:00:00 AM,
3677877,Economy,complete,5/15/2016 12:00:00 AM,
3897665,Economy,complete,5/15/2016 12:00:00 AM,
3331105,Economy,complete,5/15/2016 12:00:00 AM,
4300657,Economy,complete,5/15/2016 12:00:00 AM,
2692480,Economy,complete,5/15/2016 12:00:00 AM,
3912604,Economy,complete,5/15/2016 12:00:00 AM,
3149211,Economy,complete,5/15/2016 12:00:00 AM,
3374959,Economy,complete,5/15/2016 12:00:00 AM,
3389889,Economy,complete,5/15/2016 12:00:00 AM,
3958407,Economy,complete,5/15/2016 12:00:00 AM,
3966864,Business,complete,5/15/2016 12:00:00 AM,
3981636,Economy,complete,5/15/2016 12:00:00 AM,
3370588,Business,complete,5/15/2016 12:00:00 AM,
3913043,Economy,complete,5/15/2016 12:00:00 AM,
3370389,Economy,complete,5/15/2016 12:00:00 AM,
3370169,Economy,complete,5/15/2016 12:00:00 AM,
2804422,Business,complete,5/15/2016 12:00:00 AM,
3338606,Premium Economy,complete,5/15/2016 12:00:00 AM,
3981504,Economy,complete,5/15/2016 12:00:00 AM,
2190207,Economy,complete,5/15/2016 12:00:00 AM,
3898000,Business,complete,5/15/2016 12:00:00 AM,
3487569,Economy,complete,5/15/2016 12:00:00 AM,
3871920,Economy,complete,5/15/2016 12:00:00 AM,
3871888,Business,complete,5/15/2016 12:00:00 AM,
3980296,Business,complete,5/15/2016 12:00:00 AM,
4299925,Economy,complete,5/15/2016 12:00:00 AM,
3489650,Economy,complete,5/15/2016 12:00:00 AM,
3331114,Economy,complete,5/15/2016 12:00:00 AM,
4427868,Economy,complete,5/15/2016 12:00:00 AM,
2593834,Business,complete,5/15/2016 12:00:00 AM,
3240036,Premium Economy,complete,5/15/2016 12:00:00 AM,
3487651,Economy,complete,5/15/2016 12:00:00 AM,
3912576,Economy,complete,5/15/2016 12:00:00 AM,
3678676,Premium Economy,complete,5/15/2016 12:00:00 AM,
3871912,Economy,complete,5/15/2016 12:00:00 AM,
3313225,Business,complete,5/15/2016 12:00:00 AM,
2692520,Economy,complete,5/15/2016 12:00:00 AM,
3980251,Business,complete,5/15/2016 12:00:00 AM,
3589876,Economy,complete,5/15/2016 12:00:00 AM,
3374090,Economy,complete,5/15/2016 12:00:00 AM,
3871879,Economy,complete,5/15/2016 12:00:00 AM,
3488978,Economy,complete,5/15/2016 12:00:00 AM,
3874443,Business,complete,5/15/2016 12:00:00 AM,
3866160,Economy,complete,5/15/2016 12:00:00 AM,
4537308,Economy,complete,5/15/2016 12:00:00 AM,
3874398,Economy,complete,5/15/2016 12:00:00 AM,
3554137,Economy,complete,5/15/2016 12:00:00 AM,
3711674,Economy,complete,5/15/2016 12:00:00 AM,
3912361,Economy,complete,5/15/2016 12:00:00 AM,
2074111,Business,complete,5/15/2016 12:00:00 AM,
3866133,Economy,complete,5/15/2016 12:00:00 AM,
3322228,Economy,complete,5/15/2016 12:00:00 AM,
3235434,Economy,complete,5/15/2016 12:00:00 AM,
3874397,Economy,complete,5/15/2016 12:00:00 AM,
317017,Economy,complete,5/15/2016 12:00:00 AM,
3370595,Economy,complete,5/15/2016 12:00:00 AM,
3489655,Economy,complete,5/15/2016 12:00:00 AM,
3966960,Premium Economy,complete,5/15/2016 12:00:00 AM,
3374893,Business,complete,5/15/2016 12:00:00 AM,
3445451,Business,complete,5/15/2016 12:00:00 AM,
3582420,Economy,complete,5/15/2016 12:00:00 AM,
3897621,Business,complete,5/15/2016 12:00:00 AM,
3313243,Business,complete,5/15/2016 12:00:00 AM,
3895666,Business,complete,5/15/2016 12:00:00 AM,
3386738,Business,complete,5/15/2016 12:00:00 AM,
3957537,Business,complete,5/15/2016 12:00:00 AM,
4307641,Business,complete,5/15/2016 12:00:00 AM,
2863998,Business,complete,5/15/2016 12:00:00 AM,
3381856,Premium Economy,complete,5/15/2016 12:00:00 AM,
3100179,Business,complete,5/15/2016 12:00:00 AM,
2863771,Business,complete,5/15/2016 12:00:00 AM,
3498072,Economy,complete,5/15/2016 12:00:00 AM,
3487716,Business,complete,5/15/2016 12:00:00 AM,
3374535,Premium Economy,complete,5/15/2016 12:00:00 AM,
3981667,Economy,complete,5/15/2016 12:00:00 AM,
3389944,Economy,complete,5/15/2016 12:00:00 AM,
3388759,Business,complete,5/15/2016 12:00:00 AM,
3329757,Economy,complete,5/15/2016 12:00:00 AM,
3897575,Economy,complete,5/15/2016 12:00:00 AM,
3933744,Economy,complete,5/15/2016 12:00:00 AM,
3912679,Economy,complete,5/15/2016 12:00:00 AM,
3933901,Business,complete,5/15/2016 12:00:00 AM,
3389980,Economy,complete,5/15/2016 12:00:00 AM,
3372147,Business,complete,5/15/2016 12:00:00 AM,
3312740,Economy,complete,5/15/2016 12:00:00 AM,
3980370,First,complete,5/15/2016 12:00:00 AM,
3957673,Business,complete,5/15/2016 12:00:00 AM,
3927950,Economy,complete,5/15/2016 12:00:00 AM,
3874209,Economy,complete,5/15/2016 12:00:00 AM,
3310744,Business,complete,5/15/2016 12:00:00 AM,
2859913,Economy,complete,5/15/2016 12:00:00 AM,
3389919,Economy,complete,5/15/2016 12:00:00 AM,
3871943,Economy,complete,5/15/2016 12:00:00 AM,
3235404,Economy,complete,5/15/2016 12:00:00 AM,
3897736,Business,complete,5/15/2016 12:00:00 AM,
3418384,First,complete,5/15/2016 12:00:00 AM,
3389773,Economy,complete,5/15/2016 12:00:00 AM,
3370130,Premium Economy,complete,5/15/2016 12:00:00 AM,
3240179,Premium Economy,complete,5/15/2016 12:00:00 AM,
3326992,Business,complete,5/15/2016 12:00:00 AM,
3379942,Economy,complete,5/15/2016 12:00:00 AM,
3389990,Economy,complete,5/15/2016 12:00:00 AM,
3397320,Premium Economy,complete,5/15/2016 12:00:00 AM,
3897727,Premium Economy,complete,5/15/2016 12:00:00 AM,
3912339,Economy,complete,5/15/2016 12:00:00 AM,
3891799,Economy,complete,5/15/2016 12:00:00 AM,
3874496,Economy,complete,5/15/2016 12:00:00 AM,
3980383,Business,complete,5/15/2016 12:00:00 AM,
3399719,Business,complete,5/15/2016 12:00:00 AM,
4308012,Business,complete,5/15/2016 12:00:00 AM,
4302724,Business,complete,5/15/2016 12:00:00 AM,
3374062,Business,complete,5/15/2016 12:00:00 AM,
3149096,Business,complete,5/15/2016 12:00:00 AM,
3711567,Economy,complete,5/16/2016 12:00:00 AM,
1703487,Economy,complete,5/16/2016 12:00:00 AM,
3897782,Economy,complete,5/16/2016 12:00:00 AM,
3638754,Economy,complete,5/16/2016 12:00:00 AM,
2656859,Economy,complete,5/16/2016 12:00:00 AM,
3981581,Economy,complete,5/16/2016 12:00:00 AM,
3379587,Premium Economy,complete,5/16/2016 12:00:00 AM,
2808309,Business,complete,5/16/2016 12:00:00 AM,
3386804,Economy,complete,5/16/2016 12:00:00 AM,
3385822,Economy,complete,5/16/2016 12:00:00 AM,
3594756,Economy,complete,5/16/2016 12:00:00 AM,
3916731,Economy,complete,5/16/2016 12:00:00 AM,
3147728,Economy,complete,5/16/2016 12:00:00 AM,
3557965,Economy,complete,5/16/2016 12:00:00 AM,
3897574,Economy,complete,5/16/2016 12:00:00 AM,
3894533,Business,complete,5/16/2016 12:00:00 AM,
3980360,Economy,complete,5/16/2016 12:00:00 AM,
3897478,Business,complete,5/16/2016 12:00:00 AM,
3487722,Economy,complete,5/16/2016 12:00:00 AM,
3897604,Premium Economy,complete,5/16/2016 12:00:00 AM,
4427925,Economy,complete,5/16/2016 12:00:00 AM,
3631786,Economy,complete,5/16/2016 12:00:00 AM,
3170687,Business,complete,5/16/2016 12:00:00 AM,
3589022,Economy,complete,5/17/2016 12:00:00 AM,
3059751,Premium Economy,complete,5/16/2016 12:00:00 AM,
2804393,Premium Economy,complete,5/16/2016 12:00:00 AM,
3338769,Business,complete,5/16/2016 12:00:00 AM,
4428713,Economy,complete,5/16/2016 12:00:00 AM,
3913054,Economy,complete,5/16/2016 12:00:00 AM,
3329692,Economy,complete,5/16/2016 12:00:00 AM,
3677928,Premium Economy,complete,5/16/2016 12:00:00 AM,
3870574,Business,complete,5/16/2016 12:00:00 AM,
3413835,Business,complete,5/16/2016 12:00:00 AM,
2712237,Business,complete,5/16/2016 12:00:00 AM,
3420623,Economy,complete,5/16/2016 12:00:00 AM,
2074201,Business,complete,5/16/2016 12:00:00 AM,
3147657,Economy,complete,5/16/2016 12:00:00 AM,
3980358,Business,complete,5/16/2016 12:00:00 AM,
3980316,Economy,complete,5/16/2016 12:00:00 AM,
3871988,Business,complete,5/16/2016 12:00:00 AM,
3874127,Business,complete,5/16/2016 12:00:00 AM,
3711642,Economy,complete,5/16/2016 12:00:00 AM,
3222944,Business,complete,5/16/2016 12:00:00 AM,
3296163,Economy,complete,5/16/2016 12:00:00 AM,
3589024,Economy,complete,5/16/2016 12:00:00 AM,
3982036,Economy,complete,5/16/2016 12:00:00 AM,
2590190,Business,complete,5/16/2016 12:00:00 AM,
3487536,Economy,complete,5/16/2016 12:00:00 AM,
3216927,Economy,complete,5/16/2016 12:00:00 AM,
