Login_page,Class,Status,DOD,Last_update_date
282035,Economy/Coach,complete,8/2/2016 12:00:00 AM,
206728,Business,complete,8/3/2016 12:00:00 AM,
268950,Economy/Coach,complete,8/3/2016 12:00:00 AM,
346642,Economy/Coach,complete,8/3/2016 12:00:00 AM,
410776,Economy/Coach,complete,8/3/2016 12:00:00 AM,
179801,Economy/Coach,complete,8/4/2016 12:00:00 AM,
346892,Economy/Coach,complete,8/5/2016 12:00:00 AM,
368111,Economy/Coach,complete,8/5/2016 12:00:00 AM,
346544,Economy/Coach,complete,8/6/2016 12:00:00 AM,
164543,Economy/Coach,complete,8/7/2016 12:00:00 AM,
282228,Economy/Coach,complete,8/7/2016 12:00:00 AM,
346747,Economy/Coach,complete,8/8/2016 12:00:00 AM,
268622,Business,complete,8/9/2016 12:00:00 AM,
268621,Economy/Coach,complete,8/9/2016 12:00:00 AM,
402261,Premium (Special) Economy,complete,8/10/2016 12:00:00 AM,
346647,Economy/Coach,complete,8/11/2016 12:00:00 AM,
346646,Economy/Coach,complete,8/11/2016 12:00:00 AM,
346581,Economy/Coach,complete,8/11/2016 12:00:00 AM,
346679,Economy/Coach,complete,8/12/2016 12:00:00 AM,
268086,Economy/Coach,complete,8/13/2016 12:00:00 AM,
164509,Economy/Coach,complete,8/15/2016 12:00:00 AM,
368088,Business,complete,8/16/2016 12:00:00 AM,
171522,Economy/Coach,complete,8/16/2016 12:00:00 AM,
346737,Economy/Coach,complete,8/18/2016 12:00:00 AM,
346221,Premium (Special) Economy,complete,8/18/2016 12:00:00 AM,
346833,Economy/Coach,complete,8/19/2016 12:00:00 AM,
209005,Economy/Coach,complete,8/20/2016 12:00:00 AM,
346130,Economy/Coach,complete,8/20/2016 12:00:00 AM,
179806,Economy/Coach,complete,8/22/2016 12:00:00 AM,
346302,Economy/Coach,complete,8/22/2016 12:00:00 AM,
209004,Economy/Coach,complete,8/22/2016 12:00:00 AM,
346776,Economy/Coach,complete,8/22/2016 12:00:00 AM,
209006,Economy/Coach,complete,8/22/2016 12:00:00 AM,
346660,Economy/Coach,complete,8/22/2016 12:00:00 AM,
346788,Economy/Coach,complete,8/22/2016 12:00:00 AM,
209032,Business,complete,8/23/2016 12:00:00 AM,
346535,Economy/Coach,complete,8/24/2016 12:00:00 AM,
346654,Economy/Coach,complete,8/24/2016 12:00:00 AM,
268155,Business,complete,8/25/2016 12:00:00 AM,
209037,Economy/Coach,complete,8/26/2016 12:00:00 AM,
346299,Business,complete,8/26/2016 12:00:00 AM,
368011,Economy/Coach,complete,8/26/2016 12:00:00 AM,
346301,Economy/Coach,complete,8/26/2016 12:00:00 AM,
400731,Economy/Coach,complete,8/27/2016 12:00:00 AM,
346534,Economy/Coach,complete,8/27/2016 12:00:00 AM,
282036,Economy/Coach,complete,8/27/2016 12:00:00 AM,
209123,Economy/Coach,complete,8/29/2016 12:00:00 AM,
282037,Economy/Coach,complete,8/29/2016 12:00:00 AM,
209145,Economy/Coach,complete,8/30/2016 12:00:00 AM,
209102,Economy/Coach,complete,8/30/2016 12:00:00 AM,
209143,Economy/Coach,complete,8/30/2016 12:00:00 AM,
346247,Economy/Coach,complete,8/30/2016 12:00:00 AM,
182641,Economy/Coach,complete,8/31/2016 12:00:00 AM,
209163,Economy/Coach,complete,9/1/2016 12:00:00 AM,
346756,Premium (Special) Economy,complete,9/1/2016 12:00:00 AM,
268180,First,complete,9/1/2016 12:00:00 AM,
209176,Economy/Coach,complete,9/1/2016 12:00:00 AM,
209137,Economy/Coach,complete,9/1/2016 12:00:00 AM,
209434,Economy/Coach,complete,9/4/2016 12:00:00 AM,
346265,Economy/Coach,complete,9/4/2016 12:00:00 AM,
346312,Economy/Coach,complete,9/5/2016 12:00:00 AM,
346390,Economy/Coach,complete,9/5/2016 12:00:00 AM,
402321,Economy/Coach,complete,9/5/2016 12:00:00 AM,
272885,Economy/Coach,complete,9/8/2016 12:00:00 AM,
268983,Premium (Special) Economy,complete,9/9/2016 12:00:00 AM,
402297,Economy/Coach,complete,9/9/2016 12:00:00 AM,
346404,Premium (Special) Economy,complete,9/10/2016 12:00:00 AM,
400813,Economy/Coach,complete,9/11/2016 12:00:00 AM,
209057,Business,complete,9/11/2016 12:00:00 AM,
346443,Economy/Coach,complete,9/12/2016 12:00:00 AM,
346427,Economy/Coach,complete,9/12/2016 12:00:00 AM,
268984,Premium (Special) Economy,complete,9/12/2016 12:00:00 AM,
273022,Economy/Coach,complete,9/13/2016 12:00:00 AM,
346992,Economy/Coach,complete,9/14/2016 12:00:00 AM,
280175,Economy/Coach,complete,9/15/2016 12:00:00 AM,
346730,Economy/Coach,complete,9/16/2016 12:00:00 AM,
368251,Economy/Coach,complete,9/17/2016 12:00:00 AM,
346527,Premium (Special) Economy,complete,9/18/2016 12:00:00 AM,
346449,Economy/Coach,complete,9/18/2016 12:00:00 AM,
268832,Economy/Coach,complete,9/18/2016 12:00:00 AM,
346441,Economy/Coach,complete,9/18/2016 12:00:00 AM,
346391,Economy/Coach,complete,9/18/2016 12:00:00 AM,
346363,Economy/Coach,complete,9/18/2016 12:00:00 AM,
205821,Economy/Coach,complete,9/19/2016 12:00:00 AM,
346388,Economy/Coach,complete,9/19/2016 12:00:00 AM,
268839,Economy/Coach,complete,9/19/2016 12:00:00 AM,
268840,Economy/Coach,complete,9/19/2016 12:00:00 AM,
209192,Economy/Coach,complete,9/20/2016 12:00:00 AM,
269232,Economy/Coach,complete,9/20/2016 12:00:00 AM,
346657,Economy/Coach,complete,9/21/2016 12:00:00 AM,
347297,Economy/Coach,complete,9/22/2016 12:00:00 AM,
347283,Economy/Coach,complete,9/22/2016 12:00:00 AM,
268241,Economy/Coach,complete,9/23/2016 12:00:00 AM,
209199,Economy/Coach,complete,9/24/2016 12:00:00 AM,
346375,Premium (Special) Economy,complete,9/24/2016 12:00:00 AM,
268912,Premium (Special) Economy,complete,9/26/2016 12:00:00 AM,
268908,Economy/Coach,complete,9/26/2016 12:00:00 AM,
209235,Economy/Coach,complete,9/26/2016 12:00:00 AM,
231193,Economy/Coach,complete,9/26/2016 12:00:00 AM,
402365,Economy/Coach,complete,9/27/2016 12:00:00 AM,
268846,Economy/Coach,complete,9/27/2016 12:00:00 AM,
347333,Economy/Coach,complete,9/29/2016 12:00:00 AM,
346487,Economy/Coach,complete,9/29/2016 12:00:00 AM,
345224,Economy/Coach,complete,9/30/2016 12:00:00 AM,
268905,Economy/Coach,complete,10/2/2016 12:00:00 AM,
268906,Economy/Coach,complete,10/2/2016 12:00:00 AM,
347293,Economy/Coach,complete,10/2/2016 12:00:00 AM,
346446,Economy/Coach,complete,10/2/2016 12:00:00 AM,
270314,Economy/Coach,complete,10/3/2016 12:00:00 AM,
270317,Economy/Coach,complete,10/3/2016 12:00:00 AM,
209210,Economy/Coach,complete,10/4/2016 12:00:00 AM,
270316,Economy/Coach,complete,10/4/2016 12:00:00 AM,
346273,Economy/Coach,complete,10/4/2016 12:00:00 AM,
402386,Economy/Coach,complete,10/4/2016 12:00:00 AM,
346526,Economy/Coach,complete,10/4/2016 12:00:00 AM,
347344,Business,complete,10/5/2016 12:00:00 AM,
209198,Premium (Special) Economy,complete,10/6/2016 12:00:00 AM,
347309,Economy/Coach,complete,10/7/2016 12:00:00 AM,
347303,Economy/Coach,complete,10/7/2016 12:00:00 AM,
268887,Premium (Special) Economy,complete,10/9/2016 12:00:00 AM,
268886,Economy/Coach,complete,10/9/2016 12:00:00 AM,
270396,Economy/Coach,complete,10/10/2016 12:00:00 AM,
270432,Economy/Coach,complete,10/11/2016 12:00:00 AM,
270407,Economy/Coach,complete,10/11/2016 12:00:00 AM,
270406,Economy/Coach,complete,10/11/2016 12:00:00 AM,
270425,Premium (Special) Economy,complete,10/12/2016 12:00:00 AM,
268245,Economy/Coach,complete,10/13/2016 12:00:00 AM,
402413,Economy/Coach,complete,10/14/2016 12:00:00 AM,
209136,Economy/Coach,complete,10/14/2016 12:00:00 AM,
402447,Economy/Coach,complete,10/16/2016 12:00:00 AM,
402424,First,complete,10/17/2016 12:00:00 AM,
402448,Economy/Coach,complete,10/17/2016 12:00:00 AM,
347338,Economy/Coach,complete,10/17/2016 12:00:00 AM,
270442,Economy/Coach,complete,10/18/2016 12:00:00 AM,
347369,Business,complete,10/18/2016 12:00:00 AM,
268860,Economy/Coach,complete,10/19/2016 12:00:00 AM,
270437,Economy/Coach,complete,10/20/2016 12:00:00 AM,
268264,Economy/Coach,complete,10/20/2016 12:00:00 AM,
347411,Economy/Coach,complete,10/21/2016 12:00:00 AM,
